3420830,5-Point 1.2mm Screwdriver Specially Fit For Macbook Air Pro Repair,Lazada,3,70,- 5-Point 1.2mm Screwdriver - Specially Fit For Macbook Air Pro Repair;- Dimension: Length: 143mm (5.63\");- Color: Black. - Compatible with: profess,http://sg-live-03.slatic.net/p/3/5-point-1-2mm-screwdriver-specially-fit-for-macbook-air-pro-repair-3849-0380243-b2917363cbaf22f48940010b21633707-product.jpg,0,home-improvement,
2871403,Lift Top Coffee Table 800mm (BLACK) (Free Delivery),Lazada,145,64,- MDF board- Strong steel bridge&ABS leg,http://sg-live-01.slatic.net/p/3/lift-top-coffee-table-800mm-black-free-delivery-3798-3041782-fa9b4aa55a8bc6fcf5a933ee0a451ac5-product.jpg,80,furniture,
2587721,Galipette Little town Chest with Changing Board,Lazada,388,19,- Low-formaldehyde content panels make a healthier home- Galipette Little town 1 door Chest + Changing Board- Made in France,http://sg-live-02.slatic.net/p/3/galipette-little-town-chest-with-changing-board-4848-1277852-d750b962b3080e805bdd07c0fac333ad-product.jpg,0,furniture,
2549824,Rubine Jumbo 1 ¾ Bowls undermount sink JUX 660-U,Lazada,200,17,- Enjoy 5% off all Ahgogo products from 11-13 Nov!- Use code ORGOGO5NOV at checkout.- To view more Ahgogo products  visit:\nhttp://www.lazada.sg/ahgogo-shop,http://sg-live-01.slatic.net/p/19/rubine-jumbo-1-3-4-bowls-undermount-sink-jux-660-u-5839-4289452-ed83bb9549d74cbd6415714968d04665-product.jpg,0,home-improvement,
2379053,Philips 6 outlet with lighted master switch - SPN1067/69,Lazada,19,17,- 6 Gang switched extension sockets with lighted master\nswitch- Cord length : 1.8 meter- Plug type: BS 1363/A 13A UK standard plug with\nfuse,http://sg-live-01.slatic.net/p/3/philips-6-outlet-with-lighted-master-switch-spn1067-69-3173-3509732-02574fd1931e193b42d13cf542d34549-product.jpg,0,home-improvement,
2348973,Bean Rester Twist Cushion Black,Lazada,35,29,- Double layered water resistant\nnylon - Inner filled with beads- Suitable for indoor and outdoor,http://sg-live-02.slatic.net/p/3/bean-rester-twist-cushion-black-7612-3798432-1f35099bf95c468fcd834cce41726b5c-product.jpg,60,furniture,
2268889,AIRCONcare Cleaning Kit,Lazada,89,0,- Eliminates 99.9% bactria- Anti bacterial  anti fungal- Non-caustic- Non-corrosive- Powerful- Family safe- Free professional wash bag for spilt air\nconditioners- Biodegradable - Non-Toxic Hydrophilic Cleaner,http://sg-live-02.slatic.net/p/3/airconcare-cleaning-kit-5654-9888622-a9e926da007e7d6109b04e8f14185102-product.jpg,100,housekeeping,
1838240,Shoppy 5 Tier Adjustable Storage Rack (Black),Lazada,40,77,- Easy to assemble- Carbon steel enhance sturdiness and resistance- Long-lasting paint coating prevents rust,http://sg-live-01.slatic.net/p/3/shoppy-5-tier-adjustable-storage-rack-black-1673-0428381-a55788d2419d90b276496591ea798115-product.jpg,75,furniture,
1661729,50W Step Up Voltage Converter Transformer,Lazada,5,59,- 100% Brand New and High Quality - Input :AC 110-120V 50 Watts - Output : AC 220-240V 50/60Hz - Convenient for Travel - For electronic equipments up to 50 WATT ,http://sg-live-01.slatic.net/p/3/50w-step-up-voltage-converter-transformer-0632-9271661-ed3add9c0f6536ffab7f29a8535687b1-product.jpg,0,home-improvement,
1141839,New Simple H Desk Maple 150cm (Free Delivery),Lazada,66,56,- -Simple and Modern StyleLPM board,http://sg-live-03.slatic.net/p/3/new-simple-h-desk-maple-150cm-free-delivery-7443-9381411-942190a5ed4f43e79d322abe5c4764c4-product.jpg,90,furniture,
1135677,Ultrafire 2000Lm CREE XML T6 LED Zoomable Flashlight Torch 3 Modes with 18650 Battery,Lazada,11,51,- 6061T Aluminium- Brightness: 2000lm- Size: 135mm x 30mm- Color: Black- Weight: 125g- Switch Type: clicky- Emitter BIN: XM-L T6- Mode: high / low / strobe,http://sg-live-01.slatic.net/p/3/ultrafire-2000lm-cree-xml-t6-led-zoomable-flashlight-torch-3-modes-with-18650-battery-7528-7765311-bed2fe8ab5b2458dfac8d70c59c24749-product.jpg,100,home-improvement,
922466,Allwin Torx T8 Handy Screw Driver Screwdriver DIY Repair Tool for Microsoft Xbox 360,Lazada,4,76,- 100% brand new- high quality.- Professional,http://sg-live-03.slatic.net/p/3/allwin-torx-t8-handy-screw-driver-screwdriver-diy-repair-tool-for-microsoft-xbox-360-2294-664229-b869bd7381353303bac92fa5e9e40f85-product.jpg,0,home-improvement,
670064,Funika Furniture 12055GR Reversible Bookcase (Green/White),Lazada,24,54,- Colourful modern design- Easy assembly- Eco-Friendly,http://sg-live-02.slatic.net/p/3/funika-furniture-12055gr-reversible-bookcase-green-white-8220-460076-1-product.jpg,100,furniture,
664458,Rubbermaid Microfibre Spray Mop Red,Lazada,50,17,- 100% Original- Brand: Rubbermaid- Keeping your floors clean is now easy and affordable with the\nRubbermaid Reveal Spray Mop- Safe to use on all floor types including hardwood  vinyl \nlaminate and tile- Non-battery operated spray trigger allows you to dispense as\nmuch or as little solution as you need to clean your floor- Constructed with durable  yet lightweight material- Spray trigger allows you to control the amount of\nsolution you want,http://sg-live-03.slatic.net/p/19/rubbermaid-microfibre-spray-mop-red-8917-854466-1-product.jpg,83,housekeeping,
662420,Funika Furniture 33002SBE 4 Tier Book Shelf Biege,Lazada,56,54,- Simple stylish design yet functional and suitable for any\nroom- Material: imported pine solid wood Home office bookcase \nbookshelves and also serve as display rack- Sturdy on flat surface and durable Some assembly\nrequired,http://sg-live-01.slatic.net/p/3/funika-furniture-33002sbe-4-tier-book-shelf-biege-9311-024266-1-product.jpg,0,furniture,
563532,Schticky Lint Roller Blue,Lazada,16,47,- Great for hard to reach places and pet hair!- Works on many fabrics  from wool to velvet\n - Convenient  efficiency- Easy to clean and store - Includes Schtick  Big Schtick(with handle pole)  and Mini\nSchtick!- Length of Big Schtick pole handle: 75cm- Sticky Mop Sweeper,http://sg-live-02.slatic.net/p/3/schticky-lint-roller-blue-1062-235365-1-product.jpg,0,housekeeping,
541959,Redstone 6 steps ladder,Lazada,99,17,- Breakthrough x-support\ntechnology- Non-slip cushion for comfort and easy grip- Light weight aluminium & sleek design for easy\nstorage- Able to withstand weight up to 100kg- Height of highest step: 145cm- Additional Anti-Slip stripe on steps- Folded size: 200cm x 43cm x 6cm,http://sg-live-02.slatic.net/p/3/redstone-6-steps-ladder-5271-959145-10ad27c552183c6bea1fa92b1510c578-product.jpg,86,home-improvement,
474836,Rubine Fox 610-75-U Forte Stainless Steel Undermount Kitchen Sink,Lazada,250,17,- Quality Sink- Reliable brand- Beautiful design- Elegant,http://sg-live-02.slatic.net/p/3/rubine-fox-610-75-u-forte-stainless-steel-undermount-kitchen-sink-6932-638474-662744a00884b023b66fdabe7458be68-product.jpg,0,home-improvement,
378755,Wooden Foldable Table Brown,Lazada,34,52,- 100% wood  sturdy and stable- Foldable design allows convenient storage- Take up minimal space after folding table\nlegs- Great as a snacking area or desk- Simple design goes well with various decor\nstyles,http://sg-live-02.slatic.net/p/3/wooden-foldable-table-brown-4234-557873-cecede723b5047bc1f41ac415b6b13cb-product.jpg,80,furniture,
366088,Korea Modern Design Ergonomic Home Office Chair (Black) + FREE Upgrade to Steel Base Leg (18),Lazada,68,64,- Ergonomic back panel helps support posture- Durable nylon mesh back material with sturdy\narmrest- Height adjustor with locking function .,http://sg-live-02.slatic.net/p/3/korea-modern-design-ergonomic-home-office-chair-black-free-upgrade-to-steel-base-leg-18-9359-880663-1-product.jpg,89,furniture,
361805,Double Rod Indoor Outdoor Clothes Drying Rack- Blue,Lazada,24,51,- Durable and long-lasting- High quality product- Heavy-duty- Easy storage,http://sg-live-03.slatic.net/p/3/double-rod-indoor-outdoor-clothes-drying-rack-blue-5435-508163-1-product.jpg,0,housekeeping,
359321,Auto Squeeze Dry Microfiber Mop (include 2 Pads) - Blue,Lazada,16,73,- 1 Mop + 2 Pad - Blue Pad- Oil/Dirt wiping microfiber\npad - White Pad- Dirt wiping/ Waxing microfiber\npad- Auto Squeeze dry by pushing up and down - Height 127cm Length 33cm Width 10cm,http://sg-live-03.slatic.net/p/3/auto-squeeze-dry-microfiber-mop-include-2-pads-blue-5903-123953-a205388c8b3b3154085e7dcca600ed1f-product.jpg,67,housekeeping,
342920,MAGNETIC WINDOW CLEANER,Lazada,8,76,- Easy to clean and use.- Use the sponge to wash and break down dirt on glass \ntiled or mirrored surfaces. Then turn the handle and using the\ndirection of the arrows wipe and polish to get a clean  streak free\nfinish.,http://sg-live-03.slatic.net/p/3/magnetic-window-cleaner-3384-029243-1-product.jpg,0,housekeeping,
214009,Stainless Steel Spin Mop (with 4 mop heads)- Purple Set B,Lazada,27,60,- Durable and long-lasting- Sophisticated design- High quality product- Easy to clean,http://sg-live-01.slatic.net/p/3/stainless-steel-spin-mop-with-4-mop-heads-purple-set-b-5789-900412-1-product.jpg,52,housekeeping,
102559,Nikwax TX.Direct Wash In - 100ml,Lazada,10,17,- Easy to use and safe- High performance wash in waterproofing for wet weather\nclothing- Adds Durable Water Repellency and revives breathability,http://sg-live-03.slatic.net/p/6/nikwax-tx-direct-wash-in-100ml-1911-955201-1-product.jpg,0,housekeeping,
89865,PowerPac Mosquito lamp/Pest Repellent /2x10 watts PP2213,Lazada,70,0,- 2 x 10 watts ultra violet tube\nCoverage area:60M2,http://sg-live-03.slatic.net/p/3/powerpac-mosquito-lamp-pest-repellent-2x10-watts-pp2213-7179-56898-1-product.jpg,0,home-improvement,
87593,Microfiber Spray Mop (Blue) With 3 Mop Pad Refill,Lazada,22,56,- One hand to operate the handle- Convenient 360 degrees rotation- Ergo design- Microfiber cloth - Easy to remove cloth from mop,http://sg-live-01.slatic.net/p/3/microfiber-spray-mop-blue-with-3-mop-pad-refill-7558-39578-1-product.jpg,89,housekeeping,
50695,Microfiber Spray Mop BLUE (1 mop pad included),Lazada,17,57,- One\nhand to operate the handle- Convenient 360\ndegrees rotation- Ergo\ndesign- Microfiber\ncloth - Easy to remove\ncloth from mop,http://sg-live-01.slatic.net/p/3/microfiber-spray-mop-blue-1-mop-pad-included-9695-59605-5c1090111e62837f3c0d9ba32680be1b-product.jpg,100,housekeeping,
47024,120 x 60cm Portable Foldable Aluminium Table (White),Lazada,25,71,- Weight capacity: Up to 30kg - Anti-corrosive table-top- Adjustable height (55-70cm)- Includes carrying handle for portability ,http://sg-live-01.slatic.net/p/3/120-x-60cm-portable-foldable-aluminium-table-white-9828-42074-1-product.jpg,77,furniture,
